product_id,location_id,location_type,quantity,last_updated
PROD200782,LOC1464,Distributor,751,2023-01-22 04:55:33
PROD202175,LOC1700,Distributor,293,2023-01-27 13:50:14
PROD202320,LOC2538,Store,215,2024-02-27 18:49:12
PROD201652,LOC1694,Warehouse,429,2023-04-13 17:25:10
PROD202801,LOC1241,Distributor,278,2023-05-01 17:05:15
PROD202965,LOC2363,Store,814,2025-07-17 15:03:15
PROD201192,LOC1314,Distributor,940,2025-11-27 13:52:38
PROD200996,LOC2045,Warehouse,905,2025-08-01 13:36:56
PROD201436,LOC2978,Distributor,177,2025-08-06 12:55:44
PROD201802,LOC1349,Warehouse,990,2024-07-16 01:24:35
PROD202292,LOC1517,Warehouse,419,2023-07-10 18:33:00
PROD202348,LOC1650,Warehouse,537,2025-12-18 22:11:32
PROD203101,LOC2391,Warehouse,444,2024-02-12 04:29:42
PROD204861,LOC1865,Warehouse,663,2024-02-19 13:31:46
PROD203718,LOC2924,Distributor,84,2024-04-08 17:08:42
PROD202065,LOC1435,Store,70,2024-06-29 23:21:13
PROD201221,LOC1459,Distributor,676,2024-10-18 05:49:50
PROD200607,LOC2228,Store,270,2024-03-05 18:09:34
PROD203368,LOC2421,Distributor,754,2025-05-19 10:47:51
PROD202460,LOC1503,Distributor,867,2023-12-27 05:46:02
PROD204065,LOC1076,Store,514,2023-09-21 04:53:38
PROD202037,LOC1393,Warehouse,620,2025-06-26 01:23:09
PROD201245,LOC1969,Distributor,808,2024-06-18 05:32:16
PROD200206,LOC2619,Distributor,611,2024-12-26 17:41:44
PROD200805,LOC2118,Distributor,807,2024-12-11 07:38:15
PROD204952,LOC1732,Store,77,2025-03-20 14:23:00
PROD203031,LOC2709,Store,987,2024-01-19 07:11:06
PROD204042,LOC1295,Distributor,237,2024-07-12 12:27:43
PROD204359,LOC1763,Warehouse,780,2024-03-23 16:53:41
PROD201867,LOC1540,Distributor,888,2023-12-10 09:19:27
PROD200757,LOC2175,Store,702,2023-04-29 13:23:26
PROD200873,LOC2036,Store,811,2024-07-17 15:51:10
PROD200359,LOC2492,Store,235,2025-09-28 20:03:11
PROD201809,LOC2783,Warehouse,13,2024-04-28 00:47:04
PROD200295,LOC1268,Store,489,2024-10-14 09:25:19
PROD204536,LOC1474,Distributor,541,2024-04-10 06:23:24
PROD203742,LOC2268,Warehouse,972,2024-12-08 00:44:07
PROD202209,LOC2010,Warehouse,252,2025-09-01 23:58:01
PROD203343,LOC1985,Distributor,97,2025-01-20 04:57:26
PROD200634,LOC1467,Distributor,832,2024-09-03 12:59:20
PROD203982,LOC2449,Warehouse,206,2025-02-09 03:25:45
PROD204393,LOC1836,Distributor,536,2024-01-05 05:07:43
PROD204442,LOC1165,Store,328,2023-04-26 12:12:26
PROD201747,LOC1306,Distributor,517,2023-03-25 17:49:35
PROD203732,LOC2894,Warehouse,183,2023-08-20 20:13:21
PROD200077,LOC1871,Distributor,964,2023-10-06 22:22:18
PROD204113,LOC2966,Warehouse,391,2025-12-11 08:01:46
PROD204150,LOC2474,Distributor,395,2025-12-21 21:50:59
PROD201100,LOC1564,Store,436,2024-03-20 04:43:57
PROD200694,LOC1097,Distributor,258,2024-05-13 15:20:06
PROD203713,LOC2093,Distributor,597,2023-06-13 08:02:23
PROD203691,LOC2114,Store,764,2025-12-28 03:05:46
PROD201922,LOC1544,Distributor,771,2024-08-13 14:36:40
PROD204095,LOC1182,Warehouse,585,2025-12-16 13:49:14
PROD200176,LOC2514,Distributor,554,2024-10-15 11:25:19
PROD201915,LOC1549,Distributor,353,2024-05-03 04:37:07
PROD201562,LOC2741,Warehouse,284,2024-01-25 17:02:53
PROD204148,LOC2615,Distributor,40,2023-10-22 08:29:33
PROD200265,LOC2817,Store,24,2023-01-11 04:28:41
PROD202358,LOC2804,Warehouse,794,2023-04-10 04:43:29
PROD204167,LOC2073,Warehouse,729,2024-05-03 17:00:59
PROD202193,LOC2526,Distributor,895,2025-11-23 17:37:27
PROD204685,LOC1805,Warehouse,274,2023-11-30 02:24:25
PROD200505,LOC1477,Distributor,523,2025-02-16 06:51:21
PROD204663,LOC2285,Distributor,970,2023-07-25 11:47:17
PROD200496,LOC1677,Distributor,675,2023-01-21 04:17:45
PROD204558,LOC2773,Warehouse,554,2024-12-15 13:37:39
PROD204569,LOC2469,Distributor,354,2023-10-11 04:49:32
PROD203191,LOC2471,Store,885,2023-12-23 22:18:17
PROD202972,LOC2573,Distributor,374,2025-03-20 19:17:58
PROD200276,LOC2000,Store,133,2024-12-30 21:46:14
PROD202920,LOC1076,Store,366,2024-07-06 14:35:19
PROD200943,LOC2097,Store,464,2023-12-27 03:45:45
PROD203877,LOC1930,Distributor,377,2024-03-30 02:03:58
PROD201619,LOC2620,Warehouse,704,2025-03-30 02:00:08
PROD202962,LOC1319,Distributor,601,2023-02-08 23:12:05
PROD202855,LOC1580,Warehouse,970,2023-02-26 22:00:01
PROD202496,LOC2080,Warehouse,16,2023-11-07 12:36:27
PROD203157,LOC2215,Store,721,2023-01-25 21:01:39
PROD201846,LOC2334,Distributor,77,2025-09-26 16:02:01
PROD200709,LOC2645,Warehouse,872,2024-03-17 03:03:24
PROD200473,LOC1600,Warehouse,144,2025-11-11 13:07:27
PROD201355,LOC2455,Distributor,833,2025-11-09 05:32:11
PROD200303,LOC2865,Distributor,458,2024-12-19 19:17:53
PROD202833,LOC2016,Warehouse,897,2023-06-28 02:22:06
PROD204051,LOC2952,Distributor,127,2024-04-19 17:32:40
PROD201042,LOC2773,Store,767,2023-03-24 06:34:37
PROD200026,LOC2475,Warehouse,961,2024-04-20 20:48:32
PROD201232,LOC2910,Distributor,754,2025-04-01 17:32:33
PROD201857,LOC1356,Store,863,2024-03-07 23:31:18
PROD202460,LOC2263,Distributor,415,2023-09-28 08:13:26
PROD201423,LOC2046,Store,509,2023-07-25 07:03:30
PROD204989,LOC2810,Store,982,2025-11-21 20:10:52
PROD204391,LOC1607,Warehouse,778,2023-06-18 04:53:55
PROD201556,LOC2193,Warehouse,155,2023-02-25 08:49:58
PROD204646,LOC2364,Distributor,478,2025-11-16 17:34:27
PROD204916,LOC2375,Warehouse,282,2024-12-17 23:54:54
PROD204897,LOC1705,Distributor,396,2024-10-23 02:15:40
PROD202145,LOC1663,Store,486,2023-02-04 22:27:53
PROD202657,LOC1248,Distributor,156,2024-03-10 06:42:11
PROD202238,LOC1973,Distributor,358,2025-01-09 08:48:12
PROD203847,LOC1464,Store,25,2025-09-28 02:30:17
PROD200933,LOC2014,Distributor,456,2023-03-27 20:24:37
PROD201997,LOC1210,Warehouse,747,2025-08-31 10:44:04
PROD203426,LOC1909,Store,443,2023-12-30 09:04:14
PROD202541,LOC2494,Warehouse,981,2025-03-09 14:13:17
PROD203251,LOC1802,Store,333,2024-07-29 10:19:05
PROD201565,LOC1711,Warehouse,372,2025-09-11 03:50:58
PROD203510,LOC1337,Distributor,837,2023-04-16 04:10:02
PROD202369,LOC1754,Store,206,2024-06-04 07:13:16
PROD204324,LOC2207,Warehouse,808,2023-07-06 21:15:04
PROD202678,LOC1826,Distributor,208,2024-01-10 23:26:23
PROD201030,LOC1502,Store,264,2023-03-18 05:43:54
PROD204511,LOC1825,Warehouse,241,2024-11-12 10:24:44
PROD203986,LOC1416,Distributor,390,2023-07-13 09:11:52
PROD203781,LOC1950,Distributor,692,2025-05-28 19:45:44
PROD204060,LOC1904,Store,227,2023-02-13 17:55:22
PROD204717,LOC1780,Warehouse,451,2024-07-05 15:05:57
PROD204936,LOC1753,Store,205,2025-07-06 07:17:07
PROD202670,LOC2503,Distributor,164,2025-12-22 15:22:07
PROD200142,LOC2702,Warehouse,246,2024-02-22 17:56:47
PROD203758,LOC1319,Warehouse,420,2025-10-05 08:42:48
PROD200013,LOC1176,Distributor,661,2025-12-22 01:19:18
PROD201908,LOC1793,Distributor,240,2023-06-18 08:28:04
PROD202259,LOC1960,Warehouse,606,2023-11-01 16:52:24
PROD200428,LOC2580,Distributor,497,2023-11-23 06:21:00
PROD204069,LOC1952,Warehouse,871,2023-05-06 00:58:57
PROD203442,LOC1115,Warehouse,401,2023-02-01 10:03:59
PROD202356,LOC1079,Distributor,833,2023-05-07 10:02:26
PROD203120,LOC2477,Distributor,656,2024-04-14 02:09:00
PROD204520,LOC2457,Distributor,58,2024-06-18 02:59:54
PROD200745,LOC2671,Warehouse,984,2024-04-16 19:54:44
PROD203919,LOC1660,Distributor,156,2025-06-27 06:39:00
PROD202653,LOC1482,Distributor,147,2023-09-30 14:52:35
PROD204746,LOC2628,Distributor,968,2023-09-05 09:42:56
PROD203403,LOC2293,Warehouse,838,2023-07-07 05:06:23
PROD204856,LOC1245,Distributor,859,2023-04-19 01:17:37
PROD204386,LOC2015,Store,145,2023-10-27 11:09:06
PROD200481,LOC1242,Warehouse,596,2024-12-17 15:37:13
PROD200310,LOC2041,Distributor,678,2024-04-30 03:54:43
PROD200937,LOC2569,Warehouse,272,2024-10-22 06:04:54
PROD202507,LOC1827,Store,596,2023-12-15 09:16:51
PROD201490,LOC1199,Distributor,305,2023-11-29 21:13:03
PROD204747,LOC1814,Distributor,191,2025-09-23 12:45:30
PROD204875,LOC2248,Store,171,2025-01-15 15:26:41
PROD203886,LOC2322,Store,240,2023-10-10 19:28:01
PROD201170,LOC2596,Store,860,2023-03-27 20:30:33
PROD203558,LOC2199,Distributor,597,2023-04-29 13:23:33
PROD204439,LOC1945,Store,271,2024-06-14 20:20:14
PROD203186,LOC2516,Distributor,764,2024-11-16 17:09:07
PROD204275,LOC2240,Distributor,602,2023-07-07 07:23:53
PROD203720,LOC1595,Store,654,2025-04-17 06:47:08
PROD203001,LOC2748,Store,275,2025-02-26 07:17:21
PROD201053,LOC2492,Warehouse,274,2023-07-24 15:06:31
PROD201319,LOC2089,Warehouse,991,2025-05-03 02:36:49
PROD202271,LOC2601,Warehouse,865,2025-05-04 03:54:35
PROD200056,LOC1760,Store,135,2025-12-14 01:47:55
PROD204230,LOC2348,Distributor,379,2023-05-15 16:15:16
PROD204323,LOC2261,Warehouse,498,2024-07-10 13:06:00
PROD203252,LOC2840,Store,151,2025-11-30 03:56:07
PROD203069,LOC1282,Warehouse,976,2023-02-07 12:18:18
PROD201443,LOC1171,Distributor,830,2023-05-16 23:28:20
PROD200817,LOC1067,Warehouse,921,2025-03-01 10:26:59
PROD204625,LOC2602,Store,331,2023-11-17 06:30:45
PROD202490,LOC2762,Distributor,893,2025-11-24 03:50:47
PROD203430,LOC1640,Store,628,2024-03-02 03:52:22
PROD202218,LOC2750,Store,698,2025-06-30 07:15:14
PROD204093,LOC2053,Store,804,2023-12-11 06:05:26
PROD201522,LOC1754,Store,373,2023-04-11 10:53:44
PROD204231,LOC2355,Warehouse,824,2025-08-17 14:07:30
PROD203677,LOC1309,Warehouse,874,2023-12-13 06:33:12
PROD202870,LOC2659,Distributor,696,2025-02-21 18:04:23
PROD201189,LOC2853,Distributor,297,2024-03-26 22:48:03
PROD201240,LOC1248,Store,352,2023-01-01 23:59:29
PROD204941,LOC1171,Warehouse,839,2023-04-15 04:43:07
PROD202144,LOC2004,Distributor,511,2023-11-12 12:58:18
PROD200606,LOC2630,Warehouse,462,2023-04-04 23:55:35
PROD204189,LOC2611,Store,561,2024-07-19 00:23:59
PROD202571,LOC2082,Distributor,857,2024-12-23 12:09:56
PROD200119,LOC1553,Distributor,434,2025-03-03 07:17:30
PROD202696,LOC1218,Distributor,808,2024-10-02 06:19:18
PROD202278,LOC2481,Warehouse,198,2025-03-03 16:17:03
PROD201649,LOC1151,Distributor,778,2025-12-01 08:10:22
PROD201977,LOC2895,Distributor,909,2023-05-04 04:46:29
PROD202225,LOC1658,Distributor,872,2025-03-03 21:32:48
PROD202411,LOC2108,Distributor,813,2024-10-27 02:24:15
PROD203093,LOC1917,Warehouse,31,2023-08-17 18:51:15
PROD202073,LOC1085,Warehouse,9,2024-12-24 00:29:48
PROD202600,LOC1519,Warehouse,754,2024-12-23 17:17:55
PROD201993,LOC1389,Warehouse,904,2023-08-17 07:54:36
PROD203535,LOC2675,Store,254,2024-04-24 05:03:31
PROD201248,LOC2779,Distributor,344,2023-03-15 10:37:05
PROD202725,LOC1212,Warehouse,491,2023-05-26 03:01:36
PROD201144,LOC2387,Distributor,719,2025-01-19 21:52:41
PROD204956,LOC1950,Distributor,536,2023-09-11 12:09:59
PROD203967,LOC1939,Store,901,2023-07-29 18:45:41
PROD203501,LOC1019,Store,751,2025-02-09 08:30:18
PROD200482,LOC2137,Warehouse,244,2024-04-17 20:51:51
PROD202929,LOC2670,Distributor,181,2025-08-13 07:05:52
PROD202717,LOC1566,Store,637,2023-04-17 18:46:01
PROD203307,LOC2693,Distributor,258,2024-10-10 07:15:39
PROD201545,LOC1172,Distributor,815,2024-07-02 14:15:53
PROD201831,LOC2480,Distributor,646,2024-04-10 21:00:01
PROD200574,LOC2603,Distributor,292,2023-02-15 11:07:48
PROD203133,LOC2005,Distributor,634,2023-03-11 12:40:56
PROD204902,LOC2626,Store,871,2023-04-22 01:36:08
PROD200247,LOC2317,Store,607,2024-04-29 07:20:47
PROD202174,LOC1121,Distributor,936,2025-09-05 14:18:39
PROD203318,LOC2202,Warehouse,818,2024-03-23 01:08:23
PROD202951,LOC1247,Distributor,276,2024-10-08 06:17:55
PROD203131,LOC1563,Distributor,689,2023-10-14 03:15:24
PROD204227,LOC2602,Distributor,968,2025-05-28 03:43:05
PROD204550,LOC2201,Distributor,721,2023-04-29 19:33:46
PROD200491,LOC1883,Warehouse,325,2024-03-25 17:32:47
PROD204622,LOC1943,Distributor,132,2024-01-04 18:55:45
PROD204541,LOC2989,Warehouse,155,2024-06-05 19:58:57
PROD202543,LOC1395,Store,434,2024-09-15 22:30:22
PROD204760,LOC1459,Store,733,2025-12-11 05:35:05
PROD202366,LOC2894,Warehouse,374,2023-09-05 17:32:15
PROD203829,LOC2872,Store,955,2025-11-24 20:50:37
PROD203745,LOC2642,Store,413,2024-02-24 13:40:36
PROD202142,LOC1412,Warehouse,378,2025-10-25 00:28:02
PROD204388,LOC1501,Distributor,750,2024-12-01 13:59:11
PROD204866,LOC2748,Distributor,490,2025-01-25 01:24:20
PROD201227,LOC2659,Distributor,307,2024-04-16 15:32:25
PROD200162,LOC2002,Distributor,620,2023-06-22 00:38:47
PROD203435,LOC1537,Warehouse,207,2024-08-08 11:42:36
PROD200189,LOC1710,Distributor,243,2024-02-22 18:52:53
PROD204805,LOC2162,Warehouse,187,2025-06-14 05:45:28
PROD203291,LOC2689,Distributor,403,2024-06-01 17:24:07
PROD204956,LOC2111,Warehouse,703,2023-03-13 14:34:43
PROD201399,LOC1077,Warehouse,105,2024-03-23 15:56:20
PROD200387,LOC2236,Store,337,2023-01-17 05:27:30
PROD202494,LOC2382,Warehouse,191,2023-05-12 09:56:59
PROD204577,LOC2099,Distributor,555,2024-02-23 06:41:07
PROD204977,LOC2900,Warehouse,654,2023-01-11 01:20:37
PROD201675,LOC2358,Distributor,888,2025-03-31 13:04:03
PROD200230,LOC1219,Store,112,2024-06-02 18:32:05
PROD204637,LOC2688,Warehouse,302,2023-12-12 07:46:24
PROD202955,LOC2178,Store,84,2023-02-16 19:24:15
PROD204075,LOC2526,Distributor,288,2023-01-07 23:38:57
PROD204853,LOC2532,Distributor,248,2023-09-22 20:33:12
PROD201944,LOC2308,Distributor,57,2025-04-13 23:44:03
PROD201616,LOC2849,Warehouse,803,2025-11-23 08:17:27
PROD201896,LOC1963,Distributor,893,2023-04-18 03:28:51
PROD203320,LOC2042,Distributor,474,2023-12-30 14:57:54
PROD202788,LOC2354,Distributor,482,2025-05-27 08:11:21
PROD204501,LOC1689,Warehouse,927,2023-10-12 04:54:59
PROD201011,LOC2578,Distributor,691,2023-06-10 10:08:38
PROD203040,LOC1284,Warehouse,128,2025-07-02 08:58:56
PROD201186,LOC2457,Warehouse,152,2025-11-06 23:45:04
PROD201244,LOC1061,Warehouse,964,2023-01-17 18:46:37
PROD201357,LOC2139,Distributor,466,2023-04-07 14:47:02
PROD202753,LOC2522,Distributor,5,2024-09-05 05:42:14
PROD203887,LOC1356,Distributor,525,2024-06-23 05:21:04
PROD201592,LOC2515,Warehouse,555,2025-10-08 01:35:20
PROD202745,LOC1601,Distributor,668,2025-05-22 07:08:59
PROD204774,LOC2955,Warehouse,575,2023-03-23 18:08:51
PROD204393,LOC2340,Warehouse,589,2023-03-05 13:32:35
PROD202861,LOC2051,Warehouse,402,2023-12-06 13:53:03
PROD204218,LOC1662,Warehouse,559,2024-10-04 08:24:36
PROD201556,LOC1184,Warehouse,182,2025-08-29 16:31:36
PROD201799,LOC1437,Distributor,118,2025-05-30 22:25:08
PROD200489,LOC1493,Warehouse,24,2024-12-13 00:29:50
PROD200327,LOC2032,Store,170,2023-05-21 05:56:20
PROD200499,LOC1534,Warehouse,286,2023-12-23 07:48:08
PROD201767,LOC2028,Store,672,2025-07-24 11:34:09
PROD201806,LOC2284,Store,983,2025-01-08 05:12:20
PROD202475,LOC1109,Distributor,788,2023-05-02 08:00:57
PROD200172,LOC1727,Store,525,2023-03-10 07:31:16
PROD200498,LOC2625,Warehouse,700,2023-12-28 04:04:33
PROD201569,LOC2246,Store,730,2024-06-10 00:24:59
PROD201790,LOC2259,Distributor,204,2025-11-15 15:54:01
PROD203248,LOC1420,Store,18,2024-08-20 07:41:21
PROD203517,LOC1041,Warehouse,168,2024-08-05 12:19:37
PROD204004,LOC2047,Distributor,880,2024-09-06 00:07:08
PROD203488,LOC1731,Store,764,2024-09-16 11:06:09
PROD200231,LOC2824,Distributor,244,2024-02-01 18:48:57
PROD203913,LOC1274,Distributor,935,2025-10-09 16:38:07
PROD202950,LOC2918,Distributor,299,2024-10-20 15:24:30
PROD201483,LOC1954,Store,725,2025-11-16 04:50:25
PROD201669,LOC1285,Distributor,96,2024-10-30 10:18:47
PROD201610,LOC2364,Distributor,992,2025-10-15 19:54:35
PROD203440,LOC2152,Warehouse,915,2024-04-10 13:55:44
PROD203382,LOC1656,Store,851,2023-10-23 00:13:14
PROD204993,LOC2288,Warehouse,539,2025-10-23 14:49:09
PROD204051,LOC1357,Store,730,2023-03-11 06:04:02
PROD204703,LOC1435,Distributor,64,2025-07-29 13:07:32
PROD204597,LOC1633,Distributor,527,2024-06-25 20:54:55
PROD202702,LOC1430,Distributor,408,2023-04-19 09:43:51
PROD203552,LOC1231,Store,258,2024-07-10 09:52:43
PROD202823,LOC1397,Store,763,2024-03-01 19:18:36
PROD204854,LOC1261,Warehouse,203,2025-11-14 23:51:10
PROD200772,LOC1308,Store,403,2024-02-02 19:18:32
PROD200769,LOC1962,Warehouse,234,2023-10-05 16:24:03
PROD204241,LOC1495,Warehouse,527,2025-12-02 05:01:53
PROD202290,LOC1629,Store,3,2023-07-23 05:38:32
PROD203715,LOC2433,Distributor,133,2025-10-18 14:04:33
PROD202127,LOC2699,Distributor,202,2024-09-27 15:09:54
PROD203918,LOC1416,Store,679,2024-11-17 23:49:15
PROD202873,LOC1109,Distributor,360,2023-10-11 21:43:44
PROD204485,LOC2087,Warehouse,360,2025-04-16 08:18:26
PROD201128,LOC1335,Distributor,835,2023-04-16 03:13:16
PROD200815,LOC2678,Store,558,2023-04-06 20:45:51
PROD202915,LOC2710,Distributor,778,2024-04-05 06:10:30
PROD203123,LOC2672,Store,872,2025-10-04 05:56:07
PROD201575,LOC1678,Warehouse,551,2025-03-06 22:44:19
PROD202445,LOC1976,Warehouse,678,2024-10-25 00:22:04
PROD204833,LOC2624,Store,952,2024-12-02 11:34:44
PROD202381,LOC1345,Warehouse,931,2024-04-26 14:27:57
PROD204954,LOC1164,Distributor,880,2023-05-06 23:39:24
PROD201574,LOC1033,Warehouse,699,2023-06-29 11:07:15
PROD200879,LOC1675,Store,493,2024-05-14 12:06:09
PROD204110,LOC1259,Warehouse,153,2024-07-12 10:56:33
PROD204296,LOC1914,Warehouse,512,2023-10-06 08:05:25
PROD203396,LOC2526,Distributor,396,2023-05-22 04:34:31
PROD203453,LOC1259,Store,377,2024-05-23 17:24:56
PROD202577,LOC1652,Warehouse,949,2024-09-10 03:47:04
PROD203155,LOC1604,Store,542,2024-08-27 03:21:43
PROD200246,LOC1857,Store,253,2023-05-31 19:16:40
PROD201159,LOC2039,Store,725,2025-07-02 23:49:17
PROD204166,LOC2967,Distributor,876,2025-07-01 04:16:13
PROD200015,LOC1898,Store,833,2025-08-13 06:43:20
PROD202458,LOC2618,Store,94,2025-09-06 10:13:43
PROD201452,LOC2795,Store,190,2025-08-30 02:12:44
PROD202478,LOC2393,Distributor,878,2025-02-21 13:12:28
PROD201981,LOC2075,Distributor,881,2025-07-26 09:25:28
PROD204328,LOC2184,Store,141,2025-09-11 06:55:44
PROD203899,LOC2481,Distributor,449,2024-02-12 09:11:16
PROD203009,LOC1225,Store,541,2024-09-05 11:19:11
PROD200482,LOC1465,Store,179,2025-12-07 19:41:26
PROD203165,LOC2295,Store,381,2025-03-29 03:54:10
PROD201615,LOC2534,Distributor,400,2024-04-25 13:56:37
PROD204189,LOC2939,Distributor,99,2025-08-26 11:27:34
PROD200210,LOC1935,Distributor,295,2025-10-22 06:00:13
PROD202224,LOC2652,Store,30,2024-10-08 13:14:25
PROD202047,LOC1037,Store,186,2025-08-04 04:22:48
PROD202310,LOC1420,Store,146,2023-01-05 01:46:55
PROD204618,LOC1847,Distributor,779,2023-12-03 18:19:46
PROD204174,LOC2191,Store,351,2024-08-30 14:07:58
PROD203420,LOC2283,Store,195,2025-07-17 18:03:20
PROD201876,LOC2235,Warehouse,686,2023-04-11 19:24:01
PROD202764,LOC2026,Store,259,2025-07-16 19:34:11
PROD203672,LOC1678,Distributor,477,2024-04-07 02:27:42
PROD202916,LOC2163,Warehouse,571,2024-07-28 22:15:06
PROD203597,LOC1045,Store,996,2023-04-02 15:33:11
PROD203631,LOC2634,Store,425,2025-02-08 08:06:14
PROD201603,LOC2461,Store,87,2024-11-13 06:07:43
PROD202326,LOC1651,Warehouse,530,2025-11-07 15:01:05
PROD203618,LOC2882,Warehouse,703,2025-10-08 17:09:42
PROD202820,LOC2075,Distributor,63,2023-02-27 13:41:31
PROD200903,LOC2303,Warehouse,154,2023-02-05 04:25:57
PROD201018,LOC2799,Store,421,2025-04-14 02:13:22
PROD204977,LOC1200,Warehouse,99,2023-04-21 14:56:38
PROD201315,LOC2032,Distributor,760,2024-01-25 18:09:19
PROD203787,LOC1454,Store,867,2024-09-26 13:10:10
PROD201382,LOC2126,Warehouse,878,2025-04-19 00:49:07
PROD203377,LOC2701,Warehouse,32,2025-11-08 13:42:51
PROD202391,LOC2859,Distributor,651,2023-08-31 12:58:03
PROD204945,LOC1804,Distributor,714,2023-09-20 17:07:26
PROD201907,LOC1631,Warehouse,480,2024-10-10 23:37:24
PROD201958,LOC1299,Distributor,248,2023-01-29 04:38:21
PROD201568,LOC1616,Warehouse,152,2025-06-08 16:25:19
PROD203852,LOC2819,Store,569,2025-01-08 14:31:32
PROD203305,LOC2093,Distributor,686,2023-05-29 23:53:18
PROD204751,LOC1414,Store,825,2025-01-29 14:14:55
PROD204060,LOC1491,Distributor,448,2023-02-13 19:10:42
PROD200375,LOC2659,Warehouse,210,2024-09-12 16:14:05
PROD204556,LOC1514,Store,438,2024-05-07 16:08:36
PROD200789,LOC1368,Distributor,818,2025-06-05 19:36:52
PROD202259,LOC2214,Distributor,685,2024-07-14 02:30:32
PROD200030,LOC1473,Distributor,126,2024-05-04 15:34:12
PROD204628,LOC2889,Store,316,2023-09-08 22:18:43
PROD200941,LOC2508,Store,519,2024-08-26 04:32:02
PROD203641,LOC2824,Warehouse,349,2025-01-19 13:03:10
PROD201290,LOC2870,Warehouse,967,2025-10-19 00:29:04
PROD202849,LOC1340,Warehouse,413,2023-11-29 03:37:25
PROD204332,LOC2419,Store,944,2024-02-03 03:33:40
PROD201431,LOC1968,Store,400,2025-05-02 16:38:44
PROD201290,LOC2661,Distributor,2,2023-07-15 02:48:39
PROD202725,LOC2713,Store,237,2023-03-19 07:29:53
PROD203506,LOC1727,Warehouse,105,2023-10-22 22:15:03
PROD203855,LOC1690,Warehouse,526,2023-05-12 13:23:41
PROD202505,LOC2006,Store,663,2025-06-17 14:56:30
PROD203799,LOC2200,Store,252,2025-01-12 06:56:34
PROD200880,LOC2306,Distributor,713,2024-01-23 00:17:06
PROD201025,LOC2058,Store,640,2023-04-08 15:31:20
PROD200030,LOC1443,Warehouse,890,2024-05-13 10:37:12
PROD200840,LOC2399,Warehouse,847,2024-04-26 03:14:26
PROD203183,LOC1495,Distributor,387,2025-08-14 14:17:01
PROD201728,LOC1654,Store,473,2023-11-12 00:07:26
PROD201473,LOC1630,Store,481,2023-01-21 17:14:27
PROD204587,LOC2984,Distributor,117,2025-02-10 22:30:20
PROD201217,LOC1458,Distributor,814,2024-03-08 15:42:59
PROD200863,LOC1365,Distributor,633,2023-12-19 00:44:54
PROD204708,LOC2044,Store,945,2024-10-12 03:48:31
PROD203217,LOC2218,Store,671,2025-09-21 13:49:57
PROD201479,LOC1755,Warehouse,274,2024-03-03 06:51:06
PROD200925,LOC1978,Store,917,2025-04-28 04:29:34
PROD200048,LOC2675,Warehouse,276,2023-06-20 05:26:21
PROD202497,LOC2833,Store,822,2024-09-14 05:15:51
PROD201942,LOC2438,Warehouse,518,2024-07-15 00:43:54
PROD203446,LOC1516,Store,561,2024-04-16 12:23:13
