interaction_id,ticket_id,order_id,interaction_date,customer_id,customer_name,customer_type,channel,region,state,city,pin_code,restaurant_name,cuisine_type,order_value,discount_amount,net_value,feedback_language,feedback_text,social_post_text,complaint_flag,complaint_category_manual,sentiment_manual,resolution_status,call_audio_stage_path,invoice_pdf_stage_path
4742,TKT-20244742,ORD-2024104742,2024-11-07,943319,Customer_943319,CONSUMER,WHATSAPP,West,Gujarat,Ahmedabad,367699,Bombay Chaats,Street Food,682.12,34.11,648.01,te,Restaurant requested more clarity on offer terms.,,0,General Feedback,Neutral,ESCALATED,,@swiggy_media_stage/invoices/invoice_ORD-2024104742.pdf
4743,TKT-20244743,ORD-2024104743,2024-12-12,675145,Customer_675145,CONSUMER,WHATSAPP,South,Tamil Nadu,Chennai,747273,Biryani House,Biryani,224.48,44.9,179.58,hi,"Food was hot and on time, very happy with the service.",,0,General Feedback,Positive,OPEN,,@swiggy_media_stage/invoices/invoice_ORD-2024104743.pdf
4744,TKT-20244744,ORD-2024104744,2024-04-19,519235,Customer_519235,CONSUMER,TWITTER,North,Uttar Pradesh,Lucknow,601177,Idli Express,South Indian,705.12,70.51,634.61,en,Delivery partner was polite and followed instructions perfectly.,"Swiggy delivery on point today, hot biryani right on time 🔥",0,General Feedback,Positive,IN_PROGRESS,,@swiggy_media_stage/invoices/invoice_ORD-2024104744.pdf
4745,TKT-20244745,ORD-2024104745,2024-05-02,924681,Customer_924681,CONSUMER,CALL_CENTER,West,Maharashtra,Mumbai,957351,Empire Restaurant,North Indian,127.53,0.0,127.53,bn,Delivery partner was polite and followed instructions perfectly. Customer shared overall experience and suggestions.,,1,General Feedback,Positive,ESCALATED,@swiggy_media_stage/calls/call_4745.wav,@swiggy_media_stage/invoices/invoice_ORD-2024104745.pdf
4746,TKT-20244746,ORD-2024104746,2024-09-16,783688,Customer_783688,CONSUMER,APP,West,Maharashtra,Pune,157406,Healthy Greens,Salads,197.84,19.78,178.06,te,Seamless app experience and quick delivery.,,0,General Feedback,Positive,RESOLVED,,@swiggy_media_stage/invoices/invoice_ORD-2024104746.pdf
4747,TKT-20244747,ORD-2024104747,2024-01-16,576079,Customer_576079,DELIVERY_PARTNER,WHATSAPP,West,Maharashtra,Mumbai,225077,Tandoori Flames,Mughlai,400.39,20.02,380.37,te,Delivery partner was rude and did not follow instructions. Customer mentioned the order took more than 50 minutes to arrive.,,1,Late Delivery,Negative,ESCALATED,,@swiggy_media_stage/invoices/invoice_ORD-2024104747.pdf
4748,TKT-20244748,ORD-2024104748,2024-02-19,830705,Customer_830705,CONSUMER,TWITTER,West,Maharashtra,Pune,670890,Idli Express,South Indian,232.82,34.92,197.9,ml,Delivery partner was polite and followed instructions perfectly.,"Loved the quick delivery and polite partner, thanks @swiggy_in",0,General Feedback,Positive,OPEN,,@swiggy_media_stage/invoices/invoice_ORD-2024104748.pdf
4749,TKT-20244749,ORD-2024104749,2024-07-14,100800,Customer_100800,DELIVERY_PARTNER,EMAIL,North,Rajasthan,Jaipur,724829,China Bowl,Chinese,736.19,110.43,625.76,bn,Seamless app experience and quick delivery.,,0,General Feedback,Positive,RESOLVED,,@swiggy_media_stage/invoices/invoice_ORD-2024104749.pdf
4750,TKT-20244750,ORD-2024104750,2024-02-02,103942,Customer_103942,DELIVERY_PARTNER,APP,South,Telangana,Hyderabad,875899,Pizza Palace,Pizza,726.85,0.0,726.85,en,Refund is taking too long to process after cancellation.,,0,General Feedback,Negative,RESOLVED,,@swiggy_media_stage/invoices/invoice_ORD-2024104750.pdf
4751,TKT-20244751,ORD-2024104751,2024-03-18,283441,Customer_283441,CONSUMER,TWITTER,West,Maharashtra,Pune,377954,Bombay Chaats,Street Food,447.22,89.44,357.78,te,"Food was hot and on time, very happy with the service.","Swiggy delivery on point today, hot biryani right on time 🔥",0,General Feedback,Positive,RESOLVED,,@swiggy_media_stage/invoices/invoice_ORD-2024104751.pdf
4752,TKT-20244752,ORD-2024104752,2024-07-07,493783,Customer_493783,DELIVERY_PARTNER,EMAIL,West,Gujarat,Ahmedabad,350877,Biryani House,Biryani,177.74,17.77,159.97,bn,Delivery partner was polite and followed instructions perfectly.,,0,General Feedback,Positive,RESOLVED,,@swiggy_media_stage/invoices/invoice_ORD-2024104752.pdf
4753,TKT-20244753,ORD-2024104753,2024-11-25,977141,Customer_977141,DELIVERY_PARTNER,CALL_CENTER,West,Maharashtra,Mumbai,944470,Truffles,Burgers,328.46,49.27,279.19,en,Seamless app experience and quick delivery.,,0,General Feedback,Positive,RESOLVED,@swiggy_media_stage/calls/call_4753.wav,@swiggy_media_stage/invoices/invoice_ORD-2024104753.pdf
4754,TKT-20244754,ORD-2024104754,2024-09-01,979048,Customer_979048,DELIVERY_PARTNER,TWITTER,North,Rajasthan,Jaipur,726281,Tandoori Flames,Mughlai,857.11,42.86,814.25,hi,Some mixed feedback received about portion size and pricing.,"Saw a good deal on Swiggy, might try a new restaurant.",0,General Feedback,Neutral,OPEN,,@swiggy_media_stage/invoices/invoice_ORD-2024104754.pdf
4755,TKT-20244755,ORD-2024104755,2024-06-28,666347,Customer_666347,CONSUMER,APP,North,Rajasthan,Jaipur,481009,Empire Restaurant,North Indian,220.85,33.13,187.72,te,Restaurant maintained good hygiene and quality.,,0,General Feedback,Positive,OPEN,,@swiggy_media_stage/invoices/invoice_ORD-2024104755.pdf
4756,TKT-20244756,ORD-2024104756,2024-02-03,612603,Customer_612603,RESTAURANT,CALL_CENTER,North,Delhi,New Delhi,884187,Empire Restaurant,North Indian,254.24,12.71,241.53,ml,"Received wrong items in the order, very disappointed. One or more dishes did not match the original order.",,1,Wrong Item,Negative,ESCALATED,@swiggy_media_stage/calls/call_4756.wav,@swiggy_media_stage/invoices/invoice_ORD-2024104756.pdf
4757,TKT-20244757,ORD-2024104757,2024-04-27,432285,Customer_432285,CONSUMER,EMAIL,North,Rajasthan,Jaipur,540788,Pizza Palace,Pizza,135.28,27.06,108.22,en,"Loved the taste and packaging, will definitely reorder.",,0,General Feedback,Positive,ESCALATED,,@swiggy_media_stage/invoices/invoice_ORD-2024104757.pdf
4758,TKT-20244758,ORD-2024104758,2024-01-08,109533,Customer_109533,DELIVERY_PARTNER,EMAIL,East,West Bengal,Kolkata,193353,Idli Express,South Indian,334.34,50.15,284.19,bn,Restaurant maintained good hygiene and quality. Customer reported unprofessional behaviour from the delivery partner.,,1,Rude Partner,Positive,OPEN,,@swiggy_media_stage/invoices/invoice_ORD-2024104758.pdf
4759,TKT-20244759,ORD-2024104759,2024-05-29,936798,Customer_936798,CONSUMER,TWITTER,East,West Bengal,Kolkata,331022,Empire Restaurant,North Indian,549.4,54.94,494.46,bn,Delivery partner was polite and followed instructions perfectly.,"Loved the quick delivery and polite partner, thanks @swiggy_in",0,General Feedback,Positive,ESCALATED,,@swiggy_media_stage/invoices/invoice_ORD-2024104759.pdf
4760,TKT-20244760,ORD-2024104760,2024-09-18,346549,Customer_346549,DELIVERY_PARTNER,WHATSAPP,West,Gujarat,Ahmedabad,713321,Empire Restaurant,North Indian,171.41,25.71,145.7,en,Customer enquired about delivery to a new location pin code. Refund was not credited even after 3-5 working days.,,1,Refund Delay,Neutral,IN_PROGRESS,,@swiggy_media_stage/invoices/invoice_ORD-2024104760.pdf
4761,TKT-20244761,ORD-2024104761,2024-11-25,366624,Customer_366624,DELIVERY_PARTNER,CALL_CENTER,North,Rajasthan,Jaipur,396903,Tandoori Flames,Mughlai,213.69,10.68,203.01,ml,Seamless app experience and quick delivery.,,0,General Feedback,Positive,ESCALATED,@swiggy_media_stage/calls/call_4761.wav,@swiggy_media_stage/invoices/invoice_ORD-2024104761.pdf
4762,TKT-20244762,ORD-2024104762,2024-04-14,367307,Customer_367307,RESTAURANT,APP,East,West Bengal,Kolkata,236514,Empire Restaurant,North Indian,573.17,114.63,458.54,ta,Restaurant maintained good hygiene and quality.,,0,General Feedback,Positive,OPEN,,@swiggy_media_stage/invoices/invoice_ORD-2024104762.pdf
4763,TKT-20244763,ORD-2024104763,2024-05-27,261532,Customer_261532,CONSUMER,TWITTER,North,Delhi,New Delhi,402633,Empire Restaurant,North Indian,823.45,123.52,699.93,en,"Loved the taste and packaging, will definitely reorder.","Loved the quick delivery and polite partner, thanks @swiggy_in",0,General Feedback,Positive,IN_PROGRESS,,@swiggy_media_stage/invoices/invoice_ORD-2024104763.pdf
4764,TKT-20244764,ORD-2024104764,2024-08-06,986471,Customer_986471,CONSUMER,EMAIL,South,Telangana,Hyderabad,519960,Meghna Foods,Biryani,399.02,79.8,319.22,hi,Order arrived very late and the food was cold.,,0,General Feedback,Negative,ESCALATED,,@swiggy_media_stage/invoices/invoice_ORD-2024104764.pdf
4765,TKT-20244765,ORD-2024104765,2024-06-28,828806,Customer_828806,DELIVERY_PARTNER,CALL_CENTER,North,Uttar Pradesh,Lucknow,497359,Meghna Foods,Biryani,163.39,8.17,155.22,hi,"Received wrong items in the order, very disappointed.",,0,General Feedback,Negative,IN_PROGRESS,@swiggy_media_stage/calls/call_4765.wav,@swiggy_media_stage/invoices/invoice_ORD-2024104765.pdf
4766,TKT-20244766,ORD-2024104766,2024-06-24,203706,Customer_203706,DELIVERY_PARTNER,EMAIL,South,Karnataka,Bengaluru,433803,Healthy Greens,Salads,833.35,41.67,791.68,hi,Delivery partner was polite and followed instructions perfectly. One or more dishes did not match the original order.,,1,Wrong Item,Positive,RESOLVED,,@swiggy_media_stage/invoices/invoice_ORD-2024104766.pdf
4767,TKT-20244767,ORD-2024104767,2024-05-02,392198,Customer_392198,CONSUMER,EMAIL,North,Uttar Pradesh,Lucknow,797248,Idli Express,South Indian,648.23,32.41,615.82,en,Seamless app experience and quick delivery.,,0,General Feedback,Positive,IN_PROGRESS,,@swiggy_media_stage/invoices/invoice_ORD-2024104767.pdf
4768,TKT-20244768,ORD-2024104768,2024-08-26,591330,Customer_591330,CONSUMER,TWITTER,East,West Bengal,Kolkata,804663,Biryani House,Biryani,341.22,0.0,341.22,ml,"Loved the taste and packaging, will definitely reorder.","Swiggy delivery on point today, hot biryani right on time 🔥",0,General Feedback,Positive,ESCALATED,,@swiggy_media_stage/invoices/invoice_ORD-2024104768.pdf
4769,TKT-20244769,ORD-2024104769,2024-10-12,807420,Customer_807420,CONSUMER,TWITTER,West,Gujarat,Ahmedabad,592437,Bombay Chaats,Street Food,131.46,6.57,124.89,te,Restaurant requested more clarity on offer terms.,"Thinking of ordering pizza or biryani tonight, any suggestions?",0,General Feedback,Neutral,IN_PROGRESS,,@swiggy_media_stage/invoices/invoice_ORD-2024104769.pdf
4770,TKT-20244770,ORD-2024104770,2024-08-19,579581,Customer_579581,RESTAURANT,APP,South,Tamil Nadu,Chennai,687469,Pizza Palace,Pizza,245.94,24.59,221.35,ml,Restaurant requested more clarity on offer terms. Customer reported unprofessional behaviour from the delivery partner.,,1,Rude Partner,Neutral,OPEN,,@swiggy_media_stage/invoices/invoice_ORD-2024104770.pdf
4771,TKT-20244771,ORD-2024104771,2024-07-08,271881,Customer_271881,CONSUMER,EMAIL,North,Rajasthan,Jaipur,188062,Biryani House,Biryani,177.59,0.0,177.59,te,Delivery partner was rude and did not follow instructions. One or more dishes did not match the original order.,,1,Wrong Item,Negative,OPEN,,@swiggy_media_stage/invoices/invoice_ORD-2024104771.pdf
4772,TKT-20244772,ORD-2024104772,2024-02-07,776492,Customer_776492,DELIVERY_PARTNER,TWITTER,South,Tamil Nadu,Chennai,299257,Pizza Palace,Pizza,384.49,0.0,384.49,te,Restaurant requested more clarity on offer terms.,"Thinking of ordering pizza or biryani tonight, any suggestions?",0,General Feedback,Neutral,OPEN,,@swiggy_media_stage/invoices/invoice_ORD-2024104772.pdf
4773,TKT-20244773,ORD-2024104773,2024-01-02,485211,Customer_485211,CONSUMER,CALL_CENTER,West,Maharashtra,Mumbai,789570,Biryani House,Biryani,179.77,17.98,161.79,bn,"Received wrong items in the order, very disappointed.",,0,General Feedback,Negative,OPEN,@swiggy_media_stage/calls/call_4773.wav,@swiggy_media_stage/invoices/invoice_ORD-2024104773.pdf
4774,TKT-20244774,ORD-2024104774,2024-07-12,337258,Customer_337258,CONSUMER,CALL_CENTER,West,Maharashtra,Mumbai,611355,Pizza Palace,Pizza,146.74,7.34,139.4,ml,Felt the restaurant hygiene was not up to the mark.,,0,General Feedback,Negative,IN_PROGRESS,@swiggy_media_stage/calls/call_4774.wav,@swiggy_media_stage/invoices/invoice_ORD-2024104774.pdf
4775,TKT-20244775,ORD-2024104775,2024-02-06,646872,Customer_646872,CONSUMER,APP,North,Uttar Pradesh,Lucknow,972805,China Bowl,Chinese,224.57,22.46,202.11,hi,Seamless app experience and quick delivery. Customer mentioned the order took more than 50 minutes to arrive.,,1,Late Delivery,Positive,RESOLVED,,@swiggy_media_stage/invoices/invoice_ORD-2024104775.pdf
4776,TKT-20244776,ORD-2024104776,2024-11-07,637004,Customer_637004,RESTAURANT,CALL_CENTER,West,Gujarat,Ahmedabad,111421,Empire Restaurant,North Indian,451.95,0.0,451.95,en,Refund is taking too long to process after cancellation.,,0,General Feedback,Negative,RESOLVED,@swiggy_media_stage/calls/call_4776.wav,@swiggy_media_stage/invoices/invoice_ORD-2024104776.pdf
4777,TKT-20244777,ORD-2024104777,2024-08-23,350328,Customer_350328,CONSUMER,TWITTER,North,Rajasthan,Jaipur,898457,Tandoori Flames,Mughlai,152.04,22.81,129.23,bn,"Received wrong items in the order, very disappointed.","Order came cold and super late, not cool @swiggy_in",0,General Feedback,Negative,ESCALATED,,@swiggy_media_stage/invoices/invoice_ORD-2024104777.pdf
4778,TKT-20244778,ORD-2024104778,2024-04-09,223065,Customer_223065,RESTAURANT,APP,North,Rajasthan,Jaipur,356883,Biryani House,Biryani,430.34,64.55,365.79,ta,Seamless app experience and quick delivery.,,0,General Feedback,Positive,OPEN,,@swiggy_media_stage/invoices/invoice_ORD-2024104778.pdf
4779,TKT-20244779,ORD-2024104779,2024-05-14,613525,Customer_613525,DELIVERY_PARTNER,TWITTER,North,Delhi,New Delhi,770366,Tandoori Flames,Mughlai,554.33,110.87,443.46,ta,Seamless app experience and quick delivery.,"Loved the quick delivery and polite partner, thanks @swiggy_in",0,General Feedback,Positive,ESCALATED,,@swiggy_media_stage/invoices/invoice_ORD-2024104779.pdf
4780,TKT-20244780,ORD-2024104780,2024-04-23,796612,Customer_796612,CONSUMER,APP,South,Tamil Nadu,Chennai,609398,Truffles,Burgers,199.03,39.81,159.22,en,"Food was hot and on time, very happy with the service.",,0,General Feedback,Positive,ESCALATED,,@swiggy_media_stage/invoices/invoice_ORD-2024104780.pdf
4781,TKT-20244781,ORD-2024104781,2024-03-27,590423,Customer_590423,DELIVERY_PARTNER,CALL_CENTER,South,Karnataka,Bengaluru,307455,Healthy Greens,Salads,255.88,38.38,217.5,ta,Order arrived very late and the food was cold.,,0,General Feedback,Negative,IN_PROGRESS,@swiggy_media_stage/calls/call_4781.wav,@swiggy_media_stage/invoices/invoice_ORD-2024104781.pdf
4782,TKT-20244782,ORD-2024104782,2024-07-17,109932,Customer_109932,DELIVERY_PARTNER,WHATSAPP,South,Tamil Nadu,Chennai,482900,Meghna Foods,Biryani,264.55,52.91,211.64,hi,Restaurant maintained good hygiene and quality.,,0,General Feedback,Positive,IN_PROGRESS,,@swiggy_media_stage/invoices/invoice_ORD-2024104782.pdf
4783,TKT-20244783,ORD-2024104783,2024-02-25,653575,Customer_653575,RESTAURANT,APP,South,Karnataka,Bengaluru,751582,Meghna Foods,Biryani,329.07,0.0,329.07,hi,Order arrived very late and the food was cold.,,0,General Feedback,Negative,OPEN,,@swiggy_media_stage/invoices/invoice_ORD-2024104783.pdf
4784,TKT-20244784,ORD-2024104784,2024-10-29,195603,Customer_195603,CONSUMER,CALL_CENTER,South,Karnataka,Bengaluru,499484,Bombay Chaats,Street Food,523.5,26.18,497.32,en,Customer asked about packaging options for long-distance delivery. Customer reported unprofessional behaviour from the delivery partner.,,1,Rude Partner,Neutral,ESCALATED,@swiggy_media_stage/calls/call_4784.wav,@swiggy_media_stage/invoices/invoice_ORD-2024104784.pdf
4785,TKT-20244785,ORD-2024104785,2024-01-24,589121,Customer_589121,DELIVERY_PARTNER,WHATSAPP,West,Gujarat,Ahmedabad,609998,Idli Express,South Indian,649.84,129.97,519.87,te,Customer enquired about delivery to a new location pin code. Customer mentioned the order took more than 50 minutes to arrive.,,1,Late Delivery,Neutral,RESOLVED,,@swiggy_media_stage/invoices/invoice_ORD-2024104785.pdf
4786,TKT-20244786,ORD-2024104786,2024-09-21,744246,Customer_744246,RESTAURANT,CALL_CENTER,West,Maharashtra,Mumbai,102927,Meghna Foods,Biryani,611.89,61.19,550.7,ml,"Food was hot and on time, very happy with the service. Customer reported app crash during payment or tracking.",,1,App Crash,Positive,RESOLVED,@swiggy_media_stage/calls/call_4786.wav,@swiggy_media_stage/invoices/invoice_ORD-2024104786.pdf
4787,TKT-20244787,ORD-2024104787,2024-04-11,347528,Customer_347528,DELIVERY_PARTNER,EMAIL,South,Tamil Nadu,Chennai,697375,Pizza Palace,Pizza,745.47,0.0,745.47,ml,Order arrived very late and the food was cold. Packaging and restaurant cleanliness were questioned.,,1,Hygiene Issue,Negative,RESOLVED,,@swiggy_media_stage/invoices/invoice_ORD-2024104787.pdf
4788,TKT-20244788,ORD-2024104788,2024-12-02,315138,Customer_315138,RESTAURANT,TWITTER,North,Delhi,New Delhi,270632,Empire Restaurant,North Indian,160.64,16.06,144.58,bn,"Food was hot and on time, very happy with the service.","Loved the quick delivery and polite partner, thanks @swiggy_in",0,General Feedback,Positive,RESOLVED,,@swiggy_media_stage/invoices/invoice_ORD-2024104788.pdf
4789,TKT-20244789,ORD-2024104789,2024-11-16,887077,Customer_887077,DELIVERY_PARTNER,TWITTER,West,Maharashtra,Pune,363150,Tandoori Flames,Mughlai,139.42,13.94,125.48,ta,Delivery partner was rude and did not follow instructions.,"Order came cold and super late, not cool @swiggy_in",0,General Feedback,Negative,IN_PROGRESS,,@swiggy_media_stage/invoices/invoice_ORD-2024104789.pdf
4790,TKT-20244790,ORD-2024104790,2024-12-27,764775,Customer_764775,RESTAURANT,WHATSAPP,West,Maharashtra,Mumbai,821424,Bombay Chaats,Street Food,662.65,66.27,596.38,en,"Food was hot and on time, very happy with the service.",,0,General Feedback,Positive,IN_PROGRESS,,@swiggy_media_stage/invoices/invoice_ORD-2024104790.pdf
4791,TKT-20244791,ORD-2024104791,2024-06-06,640930,Customer_640930,RESTAURANT,EMAIL,West,Maharashtra,Pune,376339,Truffles,Burgers,253.61,12.68,240.93,bn,Restaurant requested more clarity on offer terms.,,0,General Feedback,Neutral,OPEN,,@swiggy_media_stage/invoices/invoice_ORD-2024104791.pdf
4792,TKT-20244792,ORD-2024104792,2024-12-10,246491,Customer_246491,CONSUMER,TWITTER,East,West Bengal,Kolkata,279581,Idli Express,South Indian,918.03,91.8,826.23,ml,Delivery partner was rude and did not follow instructions. Food temperature was low and not enjoyable on arrival.,"Order came cold and super late, not cool @swiggy_in",1,Cold Food,Negative,ESCALATED,,@swiggy_media_stage/invoices/invoice_ORD-2024104792.pdf
4793,TKT-20244793,ORD-2024104793,2024-06-17,627692,Customer_627692,CONSUMER,WHATSAPP,South,Tamil Nadu,Chennai,102547,Meghna Foods,Biryani,343.98,68.8,275.18,ta,"Order delivered, customer had a few clarifying questions. Customer shared overall experience and suggestions.",,1,General Feedback,Neutral,RESOLVED,,@swiggy_media_stage/invoices/invoice_ORD-2024104793.pdf
4794,TKT-20244794,ORD-2024104794,2024-09-03,358848,Customer_358848,DELIVERY_PARTNER,WHATSAPP,South,Karnataka,Bengaluru,289133,China Bowl,Chinese,164.6,0.0,164.6,en,Felt the restaurant hygiene was not up to the mark. Customer reported unprofessional behaviour from the delivery partner.,,1,Rude Partner,Negative,RESOLVED,,@swiggy_media_stage/invoices/invoice_ORD-2024104794.pdf
